identifier,book_id,page_number,ground_truth_label,predicted_label,prob_advertisement,prob_cover,prob_story,prob_textstory,prob_first-page,prob_credits,prob_art,prob_text,prob_back_cover
Ghosted 006_page_17,Ghosted 006,17,story,story,0.075,0.05,0.725,0.022,0.024,0.04,0.019,0.022,0.023
Ghosted 006_page_18,Ghosted 006,18,story,story,0.069,0.048,0.73,0.022,0.023,0.043,0.018,0.023,0.024
Ghosted 006_page_19,Ghosted 006,19,story,story,0.098,0.035,0.732,0.02,0.021,0.032,0.015,0.025,0.022
Ghosted 006_page_20,Ghosted 006,20,story,story,0.081,0.041,0.738,0.021,0.023,0.033,0.016,0.024,0.022
Ghosted 006_page_21,Ghosted 006,21,story,text,0.146,0.014,0.048,0.027,0.026,0.061,0.019,0.636,0.023
Ghosted 006_page_22,Ghosted 006,22,story,advertisement,0.424,0.017,0.055,0.024,0.028,0.044,0.02,0.364,0.024
Ghosted 006_page_23,Ghosted 006,23,advertisement,advertisement,0.82,0.033,0.032,0.013,0.017,0.033,0.012,0.024,0.016
Ghosted 006_page_24,Ghosted 006,24,advertisement,advertisement,0.803,0.036,0.049,0.012,0.018,0.035,0.012,0.019,0.016
Ghosted 006_page_25,Ghosted 006,25,story,advertisement,0.735,0.022,0.057,0.013,0.021,0.089,0.012,0.033,0.018
Ghosted 006_page_26,Ghosted 006,26,advertisement,advertisement,0.749,0.02,0.038,0.017,0.021,0.035,0.014,0.086,0.019
Ghosted 006_page_27,Ghosted 006,27,advertisement,advertisement,0.79,0.02,0.037,0.014,0.018,0.043,0.012,0.048,0.018
Ghosted 006_page_28,Ghosted 006,28,advertisement,advertisement,0.807,0.031,0.034,0.013,0.019,0.042,0.012,0.024,0.017
Ghosted 006_page_29,Ghosted 006,29,advertisement,advertisement,0.72,0.044,0.04,0.014,0.025,0.101,0.015,0.021,0.019
Star Wars The Clone Wars Avatar - Unknown_page_0,Star Wars The Clone Wars Avatar - Unknown,0,cover,advertisement,0.518,0.134,0.035,0.018,0.025,0.204,0.018,0.026,0.023
Star Wars The Clone Wars Avatar - Unknown_page_1,Star Wars The Clone Wars Avatar - Unknown,1,credits,credits,0.1,0.031,0.036,0.025,0.023,0.508,0.021,0.23,0.027
Star Wars The Clone Wars Avatar - Unknown_page_2,Star Wars The Clone Wars Avatar - Unknown,2,story,story,0.253,0.024,0.547,0.018,0.022,0.054,0.012,0.044,0.025
Star Wars The Clone Wars Avatar - Unknown_page_3,Star Wars The Clone Wars Avatar - Unknown,3,story,story,0.126,0.03,0.701,0.018,0.02,0.039,0.013,0.029,0.022
Star Wars The Clone Wars Avatar - Unknown_page_4,Star Wars The Clone Wars Avatar - Unknown,4,story,story,0.107,0.036,0.719,0.018,0.021,0.037,0.015,0.025,0.021
Star Wars The Clone Wars Avatar - Unknown_page_5,Star Wars The Clone Wars Avatar - Unknown,5,story,story,0.168,0.023,0.618,0.02,0.022,0.049,0.013,0.059,0.028
Star Wars The Clone Wars Avatar - Unknown_page_6,Star Wars The Clone Wars Avatar - Unknown,6,story,story,0.15,0.025,0.64,0.019,0.024,0.04,0.012,0.062,0.028
Star Wars The Clone Wars Avatar - Unknown_page_7,Star Wars The Clone Wars Avatar - Unknown,7,story,story,0.137,0.027,0.672,0.019,0.021,0.047,0.013,0.041,0.024
Star Wars The Clone Wars Avatar - Unknown_page_8,Star Wars The Clone Wars Avatar - Unknown,8,story,story,0.158,0.034,0.557,0.021,0.024,0.127,0.017,0.034,0.029
Star Wars The Clone Wars Avatar - Unknown_page_9,Star Wars The Clone Wars Avatar - Unknown,9,story,story,0.142,0.032,0.64,0.019,0.022,0.076,0.015,0.029,0.026
Star Wars The Clone Wars Avatar - Unknown_page_10,Star Wars The Clone Wars Avatar - Unknown,10,advertisement,advertisement,0.529,0.257,0.036,0.017,0.022,0.075,0.021,0.02,0.022
Star Wars The Clone Wars Avatar - Unknown_page_11,Star Wars The Clone Wars Avatar - Unknown,11,credits,credits,0.06,0.035,0.03,0.022,0.021,0.58,0.022,0.205,0.025
Star Wars The Clone Wars Avatar - Unknown_page_12,Star Wars The Clone Wars Avatar - Unknown,12,story,advertisement,0.408,0.02,0.307,0.022,0.023,0.06,0.015,0.117,0.028
Star Wars The Clone Wars Avatar - Unknown_page_13,Star Wars The Clone Wars Avatar - Unknown,13,story,story,0.152,0.026,0.653,0.019,0.022,0.03,0.014,0.06,0.025
Star Wars The Clone Wars Avatar - Unknown_page_14,Star Wars The Clone Wars Avatar - Unknown,14,story,story,0.143,0.029,0.481,0.027,0.031,0.049,0.017,0.19,0.034
Star Wars The Clone Wars Avatar - Unknown_page_15,Star Wars The Clone Wars Avatar - Unknown,15,story,story,0.146,0.027,0.378,0.03,0.034,0.048,0.017,0.284,0.037
Star Wars The Clone Wars Avatar - Unknown_page_16,Star Wars The Clone Wars Avatar - Unknown,16,story,story,0.136,0.026,0.626,0.021,0.025,0.032,0.014,0.09,0.03
Star Wars The Clone Wars Avatar - Unknown_page_17,Star Wars The Clone Wars Avatar - Unknown,17,story,story,0.111,0.03,0.657,0.021,0.025,0.039,0.014,0.076,0.027
Star Wars The Clone Wars Avatar - Unknown_page_18,Star Wars The Clone Wars Avatar - Unknown,18,story,story,0.104,0.031,0.663,0.021,0.025,0.038,0.015,0.077,0.027
Star Wars The Clone Wars Avatar - Unknown_page_19,Star Wars The Clone Wars Avatar - Unknown,19,story,story,0.172,0.024,0.343,0.029,0.034,0.05,0.017,0.295,0.035
Star Wars The Clone Wars Avatar - Unknown_page_20,Star Wars The Clone Wars Avatar - Unknown,20,story,story,0.146,0.027,0.506,0.025,0.031,0.044,0.016,0.171,0.033
Star Wars The Clone Wars Avatar - Unknown_page_21,Star Wars The Clone Wars Avatar - Unknown,21,story,story,0.133,0.027,0.643,0.021,0.025,0.033,0.014,0.077,0.027
Star Wars The Clone Wars Avatar - Unknown_page_22,Star Wars The Clone Wars Avatar - Unknown,22,advertisement,story,0.371,0.029,0.408,0.019,0.021,0.059,0.017,0.053,0.023
Star Wars The Clone Wars Avatar - Unknown_page_23,Star Wars The Clone Wars Avatar - Unknown,23,story,story,0.124,0.026,0.592,0.023,0.028,0.04,0.016,0.12,0.032
Star Wars The Clone Wars Avatar - Unknown_page_24,Star Wars The Clone Wars Avatar - Unknown,24,story,story,0.149,0.024,0.632,0.019,0.022,0.045,0.013,0.067,0.029
Star Wars The Clone Wars Avatar - Unknown_page_25,Star Wars The Clone Wars Avatar - Unknown,25,advertisement,story,0.118,0.027,0.701,0.018,0.021,0.035,0.013,0.044,0.024
The Warning 002_page_0,The Warning 002,0,cover,cover,0.146,0.574,0.024,0.016,0.019,0.16,0.022,0.018,0.021
The Warning 002_page_1,The Warning 002,1,cover,advertisement,0.514,0.191,0.043,0.017,0.022,0.148,0.021,0.024,0.02
The Warning 002_page_2,The Warning 002,2,story,advertisement,0.508,0.273,0.047,0.017,0.02,0.076,0.023,0.017,0.019
The Warning 002_page_3,The Warning 002,3,story,story,0.166,0.035,0.601,0.021,0.022,0.085,0.016,0.03,0.026
The Warning 002_page_4,The Warning 002,4,story,story,0.156,0.024,0.567,0.024,0.026,0.055,0.014,0.102,0.033
The Warning 002_page_5,The Warning 002,5,story,story,0.11,0.032,0.711,0.02,0.021,0.042,0.015,0.026,0.022
The Warning 002_page_6,The Warning 002,6,story,story,0.116,0.029,0.703,0.019,0.021,0.043,0.014,0.032,0.023
The Warning 002_page_7,The Warning 002,7,story,story,0.265,0.024,0.555,0.019,0.02,0.047,0.013,0.033,0.024
The Warning 002_page_8,The Warning 002,8,story,story,0.131,0.027,0.678,0.019,0.022,0.049,0.013,0.037,0.024
The Warning 002_page_9,The Warning 002,9,story,story,0.15,0.027,0.678,0.019,0.02,0.04,0.013,0.029,0.024
The Warning 002_page_10,The Warning 002,10,story,story,0.121,0.03,0.697,0.02,0.022,0.046,0.014,0.029,0.023
The Warning 002_page_11,The Warning 002,11,story,story,0.104,0.032,0.724,0.02,0.021,0.035,0.014,0.027,0.022
The Warning 002_page_12,The Warning 002,12,story,story,0.374,0.022,0.441,0.02,0.021,0.038,0.013,0.046,0.024
The Warning 002_page_13,The Warning 002,13,credits,advertisement,0.74,0.083,0.032,0.013,0.021,0.059,0.015,0.021,0.017
The Warning 002_page_14,The Warning 002,14,story,advertisement,0.733,0.065,0.058,0.015,0.017,0.061,0.013,0.019,0.019
The Warning 002_page_15,The Warning 002,15,story,story,0.191,0.026,0.626,0.018,0.02,0.052,0.014,0.029,0.024
The Warning 002_page_16,The Warning 002,16,story,story,0.077,0.045,0.728,0.021,0.023,0.044,0.017,0.023,0.023
The Warning 002_page_17,The Warning 002,17,story,story,0.186,0.035,0.572,0.021,0.022,0.097,0.015,0.026,0.025
The Warning 002_page_18,The Warning 002,18,story,story,0.091,0.038,0.728,0.02,0.022,0.038,0.016,0.023,0.023
The Warning 002_page_19,The Warning 002,19,credits,story,0.137,0.025,0.627,0.02,0.025,0.054,0.014,0.067,0.031
The Warning 002_page_20,The Warning 002,20,story,story,0.09,0.038,0.714,0.02,0.022,0.051,0.015,0.025,0.024
The Warning 002_page_21,The Warning 002,21,story,story,0.317,0.023,0.513,0.019,0.021,0.04,0.013,0.03,0.024
The Warning 002_page_22,The Warning 002,22,story,advertisement,0.696,0.103,0.036,0.015,0.021,0.075,0.016,0.02,0.018
The Warning 002_page_23,The Warning 002,23,story,story,0.13,0.028,0.669,0.019,0.022,0.06,0.013,0.034,0.025
The Warning 002_page_24,The Warning 002,24,story,story,0.166,0.052,0.631,0.022,0.021,0.044,0.02,0.02,0.022
The Warning 002_page_25,The Warning 002,25,credits,credits,0.034,0.047,0.021,0.014,0.015,0.776,0.015,0.058,0.02
The Warning 002_page_26,The Warning 002,26,advertisement,text,0.243,0.017,0.053,0.027,0.028,0.087,0.021,0.498,0.026
The Warning 002_page_27,The Warning 002,27,story,advertisement,0.506,0.03,0.049,0.021,0.024,0.244,0.018,0.082,0.026
The Warning 002_page_28,The Warning 002,28,advertisement,advertisement,0.829,0.022,0.035,0.012,0.017,0.026,0.011,0.033,0.015
The Warning 002_page_29,The Warning 002,29,advertisement,advertisement,0.421,0.329,0.053,0.018,0.021,0.096,0.025,0.017,0.02
savagedragon issue174 - Unknown_page_0,savagedragon issue174 - Unknown,0,cover,cover,0.064,0.795,0.018,0.013,0.011,0.051,0.02,0.012,0.015
savagedragon issue174 - Unknown_page_1,savagedragon issue174 - Unknown,1,credits,credits,0.022,0.05,0.02,0.018,0.017,0.741,0.019,0.092,0.02
savagedragon issue174 - Unknown_page_2,savagedragon issue174 - Unknown,2,story,advertisement,0.367,0.096,0.077,0.017,0.019,0.353,0.018,0.029,0.022
savagedragon issue174 - Unknown_page_3,savagedragon issue174 - Unknown,3,story,story,0.141,0.024,0.659,0.019,0.023,0.041,0.013,0.052,0.028
savagedragon issue174 - Unknown_page_4,savagedragon issue174 - Unknown,4,story,story,0.128,0.032,0.696,0.02,0.021,0.043,0.015,0.024,0.021
savagedragon issue174 - Unknown_page_5,savagedragon issue174 - Unknown,5,story,story,0.109,0.03,0.723,0.019,0.022,0.03,0.014,0.031,0.023
savagedragon issue174 - Unknown_page_6,savagedragon issue174 - Unknown,6,story,story,0.175,0.023,0.625,0.019,0.022,0.045,0.012,0.05,0.027
savagedragon issue174 - Unknown_page_7,savagedragon issue174 - Unknown,7,story,story,0.12,0.029,0.713,0.019,0.021,0.035,0.014,0.029,0.022
savagedragon issue174 - Unknown_page_8,savagedragon issue174 - Unknown,8,story,story,0.124,0.026,0.696,0.018,0.022,0.037,0.013,0.039,0.026
savagedragon issue174 - Unknown_page_9,savagedragon issue174 - Unknown,9,story,story,0.229,0.025,0.596,0.019,0.021,0.043,0.013,0.03,0.023
savagedragon issue174 - Unknown_page_10,savagedragon issue174 - Unknown,10,story,story,0.131,0.026,0.694,0.019,0.022,0.039,0.013,0.033,0.024
savagedragon issue174 - Unknown_page_11,savagedragon issue174 - Unknown,11,story,story,0.114,0.027,0.7,0.02,0.023,0.039,0.013,0.04,0.025
savagedragon issue174 - Unknown_page_12,savagedragon issue174 - Unknown,12,story,story,0.145,0.024,0.657,0.02,0.023,0.044,0.013,0.048,0.026
savagedragon issue174 - Unknown_page_13,savagedragon issue174 - Unknown,13,story,story,0.121,0.026,0.702,0.019,0.022,0.029,0.012,0.042,0.025
savagedragon issue174 - Unknown_page_14,savagedragon issue174 - Unknown,14,story,story,0.155,0.023,0.634,0.021,0.024,0.038,0.013,0.065,0.028
savagedragon issue174 - Unknown_page_15,savagedragon issue174 - Unknown,15,story,story,0.166,0.023,0.609,0.021,0.025,0.042,0.012,0.071,0.03
savagedragon issue174 - Unknown_page_16,savagedragon issue174 - Unknown,16,story,story,0.154,0.024,0.644,0.02,0.023,0.048,0.013,0.047,0.027
savagedragon issue174 - Unknown_page_17,savagedragon issue174 - Unknown,17,story,story,0.161,0.024,0.592,0.022,0.026,0.052,0.014,0.078,0.032
savagedragon issue174 - Unknown_page_18,savagedragon issue174 - Unknown,18,story,story,0.106,0.033,0.725,0.018,0.021,0.033,0.015,0.027,0.022
savagedragon issue174 - Unknown_page_19,savagedragon issue174 - Unknown,19,story,story,0.189,0.022,0.545,0.023,0.027,0.047,0.013,0.102,0.033
savagedragon issue174 - Unknown_page_20,savagedragon issue174 - Unknown,20,story,story,0.119,0.026,0.62,0.023,0.028,0.042,0.014,0.096,0.032
savagedragon issue174 - Unknown_page_21,savagedragon issue174 - Unknown,21,story,story,0.188,0.023,0.556,0.023,0.026,0.044,0.014,0.095,0.031
savagedragon issue174 - Unknown_page_22,savagedragon issue174 - Unknown,22,story,text,0.046,0.018,0.025,0.031,0.033,0.045,0.02,0.765,0.018
savagedragon issue174 - Unknown_page_23,savagedragon issue174 - Unknown,23,advertisement,advertisement,0.488,0.023,0.041,0.026,0.028,0.111,0.019,0.239,0.026
savagedragon issue174 - Unknown_page_24,savagedragon issue174 - Unknown,24,advertisement,cover,0.103,0.702,0.028,0.015,0.014,0.085,0.023,0.013,0.017
savagedragon issue174 - Unknown_page_25,savagedragon issue174 - Unknown,25,story,story,0.153,0.042,0.622,0.023,0.023,0.075,0.019,0.021,0.024
savagedragon issue174 - Unknown_page_26,savagedragon issue174 - Unknown,26,story,story,0.113,0.032,0.702,0.02,0.022,0.046,0.015,0.027,0.023
savagedragon issue174 - Unknown_page_27,savagedragon issue174 - Unknown,27,story,story,0.123,0.032,0.683,0.02,0.021,0.056,0.015,0.027,0.024
savagedragon issue174 - Unknown_page_28,savagedragon issue174 - Unknown,28,story,story,0.118,0.029,0.705,0.019,0.021,0.041,0.014,0.029,0.024
savagedragon issue174 - Unknown_page_29,savagedragon issue174 - Unknown,29,advertisement,story,0.131,0.028,0.688,0.02,0.022,0.045,0.014,0.029,0.023
savagedragon issue174 - Unknown_page_30,savagedragon issue174 - Unknown,30,story,story,0.098,0.035,0.727,0.02,0.022,0.036,0.015,0.025,0.022
savagedragon issue174 - Unknown_page_31,savagedragon issue174 - Unknown,31,advertisement,story,0.1,0.03,0.729,0.019,0.022,0.033,0.014,0.03,0.023
Blue Estate 006_page_0,Blue Estate 006,0,cover,advertisement,0.513,0.281,0.031,0.017,0.024,0.067,0.024,0.021,0.021
Blue Estate 006_page_1,Blue Estate 006,1,credits,credits,0.027,0.041,0.023,0.015,0.014,0.777,0.016,0.067,0.019
Blue Estate 006_page_2,Blue Estate 006,2,story,story,0.164,0.044,0.624,0.023,0.023,0.06,0.017,0.02,0.024
Blue Estate 006_page_3,Blue Estate 006,3,story,story,0.081,0.048,0.731,0.022,0.024,0.028,0.018,0.025,0.023
Blue Estate 006_page_4,Blue Estate 006,4,story,story,0.079,0.041,0.741,0.022,0.023,0.027,0.017,0.027,0.023
Blue Estate 006_page_5,Blue Estate 006,5,story,story,0.076,0.047,0.739,0.022,0.024,0.027,0.018,0.026,0.023
Blue Estate 006_page_6,Blue Estate 006,6,story,story,0.074,0.042,0.746,0.022,0.023,0.026,0.017,0.028,0.022
Blue Estate 006_page_7,Blue Estate 006,7,story,story,0.081,0.04,0.741,0.021,0.023,0.024,0.016,0.029,0.024
Blue Estate 006_page_8,Blue Estate 006,8,story,story,0.089,0.036,0.739,0.021,0.022,0.03,0.015,0.027,0.022
Blue Estate 006_page_9,Blue Estate 006,9,story,story,0.114,0.033,0.72,0.02,0.022,0.028,0.014,0.027,0.022
Blue Estate 006_page_10,Blue Estate 006,10,story,story,0.07,0.055,0.728,0.024,0.024,0.03,0.02,0.025,0.023
Blue Estate 006_page_11,Blue Estate 006,11,story,story,0.074,0.042,0.745,0.021,0.023,0.028,0.017,0.028,0.023
Blue Estate 006_page_12,Blue Estate 006,12,story,story,0.095,0.034,0.732,0.02,0.021,0.036,0.015,0.025,0.022
Blue Estate 006_page_13,Blue Estate 006,13,advertisement,story,0.086,0.029,0.724,0.02,0.022,0.034,0.014,0.045,0.026
Blue Estate 006_page_14,Blue Estate 006,14,story,story,0.072,0.038,0.751,0.021,0.022,0.025,0.016,0.032,0.024
Blue Estate 006_page_15,Blue Estate 006,15,story,story,0.072,0.045,0.741,0.022,0.023,0.03,0.017,0.026,0.023
Blue Estate 006_page_16,Blue Estate 006,16,story,story,0.094,0.033,0.739,0.02,0.022,0.024,0.014,0.03,0.023
Blue Estate 006_page_17,Blue Estate 006,17,story,story,0.132,0.032,0.706,0.02,0.021,0.028,0.015,0.026,0.022
Blue Estate 006_page_18,Blue Estate 006,18,story,story,0.088,0.04,0.735,0.022,0.022,0.03,0.016,0.025,0.023
Blue Estate 006_page_19,Blue Estate 006,19,story,story,0.066,0.059,0.725,0.024,0.025,0.03,0.021,0.025,0.024
Blue Estate 006_page_20,Blue Estate 006,20,story,story,0.083,0.043,0.735,0.022,0.022,0.03,0.018,0.025,0.023
Blue Estate 006_page_21,Blue Estate 006,21,story,story,0.092,0.033,0.736,0.019,0.021,0.032,0.014,0.031,0.022
Blue Estate 006_page_22,Blue Estate 006,22,story,story,0.083,0.036,0.742,0.02,0.023,0.031,0.015,0.028,0.022
Blue Estate 006_page_23,Blue Estate 006,23,story,story,0.073,0.038,0.75,0.02,0.023,0.027,0.015,0.03,0.024
Blue Estate 006_page_24,Blue Estate 006,24,story,story,0.098,0.033,0.734,0.019,0.021,0.028,0.014,0.03,0.023
Blue Estate 006_page_25,Blue Estate 006,25,advertisement,advertisement,0.768,0.017,0.041,0.016,0.019,0.032,0.012,0.076,0.019
Blue Estate 006_page_26,Blue Estate 006,26,advertisement,advertisement,0.819,0.023,0.035,0.013,0.018,0.033,0.011,0.032,0.016
Blue Estate 006_page_27,Blue Estate 006,27,advertisement,advertisement,0.812,0.047,0.029,0.013,0.018,0.029,0.013,0.023,0.017
Vampirella (2019-) 021_page_0,Vampirella (2019-) 021,0,cover,cover,0.327,0.49,0.038,0.02,0.021,0.036,0.028,0.019,0.022
Vampirella (2019-) 021_page_1,Vampirella (2019-) 021,1,credits,credits,0.043,0.039,0.024,0.016,0.016,0.757,0.015,0.069,0.02
Vampirella (2019-) 021_page_2,Vampirella (2019-) 021,2,story,story,0.189,0.038,0.594,0.021,0.022,0.073,0.016,0.023,0.025
Vampirella (2019-) 021_page_3,Vampirella (2019-) 021,3,story,story,0.119,0.029,0.687,0.019,0.021,0.047,0.014,0.04,0.024
Vampirella (2019-) 021_page_4,Vampirella (2019-) 021,4,story,story,0.111,0.031,0.721,0.019,0.021,0.035,0.014,0.026,0.021
Vampirella (2019-) 021_page_5,Vampirella (2019-) 021,5,story,story,0.082,0.045,0.733,0.021,0.023,0.032,0.018,0.024,0.022
Vampirella (2019-) 021_page_6,Vampirella (2019-) 021,6,story,story,0.088,0.042,0.728,0.021,0.022,0.037,0.017,0.023,0.022
